,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,price_lakh
8426,Toyota,Innova,4.0,70000.0,Individual,Diesel,Manual,13.68,2393.0,147.8,8.0,1380000.0,13.8
8427,Tata,Tiago,6.0,33000.0,Dealer,Diesel,Manual,27.28,1047.0,69.0,5.0,495000.0,4.95
8428,Renault,Duster,7.0,120000.0,Individual,Diesel,Manual,19.01,1461.0,108.45,5.0,500000.0,5.0
8429,Hyundai,i10,10.0,75000.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,225000.0,2.25
8430,Maruti,Celerio,4.0,39000.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,425000.0,4.25
8431,BMW,3,11.0,83001.0,Dealer,Diesel,Automatic,16.07,1995.0,181.0,5.0,1175000.0,11.75
8432,Hyundai,Verna,8.0,120000.0,Individual,Diesel,Manual,22.32,1582.0,126.3,5.0,375000.0,3.75
8433,Hyundai,Grand,6.0,77425.0,Dealer,Diesel,Manual,24.0,1120.0,70.0,5.0,380000.0,3.8
8434,Mahindra,Bolero,6.0,15000.0,Individual,Diesel,Manual,21.0,1498.0,74.96,7.0,650000.0,6.5
8435,Unknown,Innova,4.0,40000.0,Individual,Diesel,Manual,13.68,2393.0,147.8,7.0,2000000.0,20.0
8436,Mahindra,Bolero,15.0,120000.0,Individual,Diesel,Manual,13.6,2523.0,63.0,7.0,255000.0,2.55
8437,Maruti,Baleno,3.0,31000.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,630000.0,6.3
8438,Volkswagen,Polo,8.0,68000.0,Dealer,Petrol,Manual,16.47,1198.0,73.9,5.0,359000.0,3.59
8439,BMW,7,3.0,19000.0,Dealer,Diesel,Automatic,17.66,2993.0,355.37,4.0,8500000.0,85.0
8440,Renault,KWID,5.0,28842.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,350000.0,3.5
8441,Maruti,Unknown,3.0,60000.0,Individual,CNG,Manual,26.6,998.0,58.16,5.0,355000.0,3.55
8442,Honda,City,6.0,60060.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,675000.0,6.75
8443,Maruti,Wagon R,11.0,80000.0,Individual,LPG,Manual,26.2,998.0,88.5,5.0,220000.0,2.2
8444,Honda,City,4.0,14000.0,Dealer,Petrol,Manual,17.4,1497.0,117.6,5.0,875000.0,8.75
8445,Hyundai,Grand,6.0,23000.0,Individual,Diesel,Manual,24.0,1248.0,73.97,5.0,540000.0,5.4
8446,Maruti,Swift Dzire,5.0,84000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,500000.0,5.0
8447,Hyundai,Santro,13.0,38500.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,129000.0,1.29
8448,Toyota,Fortuner,9.0,70000.0,Dealer,Diesel,Manual,11.5,2982.0,171.0,7.0,1399000.0,13.99
8449,Toyota,Fortuner,8.0,130000.0,Dealer,Diesel,Manual,11.5,2982.0,171.0,7.0,1375000.0,13.75
8450,Hyundai,Grand,6.0,35000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,515000.0,5.15
8451,Hyundai,i10,13.0,55000.0,Individual,Petrol,Manual,19.81,1086.0,68.05,5.0,100000.0,1.0
8452,Maruti,Swift Dzire,4.0,35000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,615000.0,6.15
8453,Ford,Figo,9.0,50000.0,Individual,Diesel,Manual,20.0,1399.0,68.0,5.0,240000.0,2.4
8454,Honda,Amaze,7.0,45000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,372000.0,3.72
8455,BMW,Z4,6.0,27000.0,Dealer,Petrol,Automatic,10.37,2979.0,301.72,2.0,3999000.0,39.99
8456,Maruti,Alto,11.0,20000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,150000.0,1.5
8457,Hyundai,Verna,9.0,85000.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,450000.0,4.5
8458,Maruti,Unknown,8.0,90000.0,Individual,Petrol,Manual,16.02,1373.0,93.7,7.0,500000.0,5.0
8459,Unknown,i20,2.0,30000.0,Individual,Petrol,Manual,18.6,1197.0,81.86,5.0,680000.0,6.8
8460,Hyundai,Grand,1.0,4350.0,Individual,Petrol,Manual,20.7,1197.0,81.86,5.0,725000.0,7.25
8461,Hyundai,Verna,6.0,27500.0,Dealer,Petrol,Manual,17.7,1497.0,113.42,5.0,490000.0,4.9
8462,Maruti,Alto,9.0,70000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,170000.0,1.7
8463,Maruti,Swift,6.0,50000.0,Individual,Diesel,Manual,28.4,1248.0,74.0,5.0,555000.0,5.55
8464,Toyota,Innova,4.0,82000.0,Individual,Diesel,Manual,13.68,2393.0,147.8,7.0,1580000.0,15.8
8465,Ford,Ecosport,3.0,57000.0,Individual,Diesel,Manual,23.0,1498.0,98.96,5.0,950000.0,9.5
8466,Mahindra,Bolero,3.0,40000.0,Individual,Diesel,Manual,15.96,2523.0,62.1,7.0,580000.0,5.8
8467,Hyundai,i20,11.0,20000.0,Individual,Petrol,Manual,18.5,1197.0,80.0,5.0,350000.0,3.5
8468,Maruti,Alto,12.0,110000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,110000.0,1.1
8469,Maruti,Swift Dzire,10.0,65000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,320000.0,3.2
8470,Hyundai,i20,11.0,25000.0,Individual,Petrol,Manual,18.5,1197.0,80.0,5.0,370000.0,3.7
8471,Toyota,Innova,6.0,82000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,8.0,946000.0,9.46
8472,Mahindra,Scorpio,10.0,130000.0,Individual,Diesel,Automatic,11.79,2179.0,120.0,8.0,460000.0,4.6
8473,Mahindra,Scorpio,8.0,110000.0,Individual,Diesel,Automatic,11.79,2179.0,120.0,8.0,550000.0,5.5
8475,Maruti,Swift Dzire,10.0,35955.0,Dealer,Petrol,Manual,17.5,1298.0,85.8,5.0,350000.0,3.5
8476,Datsun,GO,6.0,50000.0,Individual,Petrol,Manual,20.62,1198.0,88.5,7.0,440000.0,4.4
8478,Volkswagen,Polo,6.0,32000.0,Individual,Diesel,Manual,22.07,1199.0,73.9,5.0,300000.0,3.0
8479,Skoda,Octavia,5.0,80500.0,Dealer,Diesel,Automatic,19.3,1968.0,141.0,5.0,1600000.0,16.0
8481,Hyundai,Grand,6.0,58000.0,Dealer,Diesel,Manual,24.0,1186.0,73.97,5.0,360000.0,3.6
8482,Maruti,Alto,3.0,20000.0,Individual,Petrol,Manual,24.7,796.0,88.5,5.0,310000.0,3.1
8483,Maruti,Wagon R,8.0,70000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,250000.0,2.5
8484,Skoda,Rapid,9.0,25000.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5.0,225000.0,2.25
8485,Maruti,Ertiga,4.0,79000.0,Dealer,Diesel,Manual,20.77,1248.0,88.8,7.0,850000.0,8.5
8486,Hyundai,i20,2.0,15000.0,Individual,Diesel,Manual,22.54,1396.0,88.76,5.0,700000.0,7.0
8487,Honda,WR-V,6.0,25000.0,Individual,Petrol,Manual,17.5,1199.0,88.7,5.0,650000.0,6.5
8488,Maruti,Baleno,4.0,120000.0,Individual,Petrol,Manual,21.1,998.0,100.0,5.0,500000.0,5.0
8489,Mahindra,Scorpio,2.0,30000.0,Individual,Diesel,Manual,15.4,2523.0,75.0,7.0,850000.0,8.5
8490,Hyundai,Creta,5.0,37859.0,Dealer,Diesel,Manual,21.38,1396.0,88.7,5.0,709000.0,7.09
8491,Hyundai,i10,8.0,50000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,285000.0,2.85
8492,Maruti,Swift Dzire,4.0,70000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,600000.0,6.0
8493,Ford,Freestyle,3.0,7000.0,Individual,Petrol,Manual,19.0,1194.0,94.68,5.0,750000.0,7.5
8494,Unknown,Ciaz,6.0,36000.0,Dealer,Diesel,Manual,19.67,1248.0,88.5,5.0,975000.0,9.75
8495,Maruti,Wagon R,9.0,43000.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,245000.0,2.45
8496,Mahindra,Bolero,11.0,130000.0,Individual,Diesel,Manual,13.6,2523.0,63.0,7.0,275000.0,2.75
8497,Hyundai,i20,7.0,70000.0,Individual,Petrol,Automatic,15.0,1396.0,98.6,5.0,375000.0,3.75
8498,Toyota,Innova,12.0,130000.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,8.0,505000.0,5.05
8499,Tata,Tiago,4.0,31000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,350000.0,3.5
8500,Ford,Ecosport,6.0,31700.0,Dealer,Diesel,Manual,22.7,1498.0,88.5,5.0,640000.0,6.4
8501,Maruti,Alto,10.0,25000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,160000.0,1.6
8502,Hyundai,i20,8.0,57692.0,Individual,Diesel,Manual,21.27,1396.0,88.76,5.0,450000.0,4.5
8503,Honda,City,4.0,80000.0,Individual,Diesel,Manual,25.6,1498.0,97.9,5.0,961000.0,9.61
8504,Datsun,redi-GO,3.0,2300.0,Dealer,Petrol,Manual,20.71,799.0,53.64,5.0,325000.0,3.25
8505,Maruti,Ertiga,2.0,20000.0,Individual,Diesel,Manual,25.47,1248.0,88.5,7.0,1000000.0,10.0
8506,Hyundai,Grand,7.0,75570.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,430000.0,4.3
8507,Ford,Freestyle,3.0,20000.0,Dealer,Diesel,Manual,24.4,1498.0,98.63,5.0,720000.0,7.2
8508,Maruti,Swift,6.0,50000.0,Dealer,Diesel,Manual,25.2,1248.0,74.0,5.0,595000.0,5.95
8509,Maruti,Alto,4.0,14870.0,Individual,Petrol,Manual,24.7,796.0,88.5,5.0,298000.0,2.98
8510,Maruti,Ciaz,3.0,24099.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,800000.0,8.0
8512,Hyundai,Creta,5.0,70000.0,Individual,Petrol,Manual,21.38,1396.0,88.7,5.0,900000.0,9.0
8513,Hyundai,i10,10.0,105000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,165000.0,1.65
8514,Honda,WR-V,3.0,52000.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5.0,850000.0,8.5
8515,Honda,Amaze,3.0,15000.0,Individual,Petrol,Automatic,18.1,1199.0,88.7,5.0,550000.0,5.5
8516,Renault,KWID,4.0,30000.0,Individual,Petrol,Automatic,24.04,999.0,67.0,5.0,320000.0,3.2
8517,Honda,Amaze,5.0,40000.0,Individual,Diesel,Manual,25.8,1498.0,98.6,5.0,400000.0,4.0
8518,Unknown,Vitara,6.0,50000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,860000.0,8.6
8519,Skoda,Octavia,6.0,52700.0,Dealer,Diesel,Automatic,19.5,1968.0,141.0,5.0,2350000.0,23.5
8520,Maruti,Wagon R,14.0,80000.0,Individual,LPG,Manual,17.3,1061.0,57.5,5.0,125000.0,1.25
8521,Maruti,Wagon R,7.0,54099.0,Dealer,Petrol,Manual,19.67,998.0,67.1,5.0,280000.0,2.8
8522,Maruti,Unknown,9.0,19455.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,185000.0,1.85
8523,Hyundai,Verna,6.0,104500.0,Individual,Diesel,Manual,22.32,1582.0,126.3,5.0,540000.0,5.4
8524,Hyundai,Verna,4.0,11800.0,Individual,Petrol,Manual,17.43,1396.0,88.5,5.0,700000.0,7.0
8526,Honda,City,10.0,40142.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,310000.0,3.1
8527,Hyundai,i20,5.0,70800.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,650000.0,6.5
8528,Honda,Jazz,6.0,64300.0,Dealer,Petrol,Manual,18.7,1199.0,88.7,5.0,560000.0,5.6
8529,Maruti,Wagon R,4.0,5388.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,409000.0,4.09
8530,Ford,Figo,9.0,60000.0,Individual,Diesel,Manual,20.0,1399.0,68.0,5.0,265000.0,2.65
8531,Maruti,Swift,9.0,110000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,300000.0,3.0
8532,Ford,Figo,8.0,95000.0,Individual,Diesel,Manual,20.0,1399.0,68.1,5.0,220000.0,2.2
8533,Ford,Ecosport,5.0,130000.0,Individual,Diesel,Manual,22.77,1248.0,98.59,5.0,625000.0,6.25
8534,Mercedes-Benz,E-Class,10.0,49000.0,Dealer,Diesel,Automatic,19.67,2143.0,203.0,5.0,999000.0,9.99
8536,Mahindra,KUV,4.0,5000.0,Individual,Petrol,Manual,19.67,1198.0,82.0,6.0,356000.0,3.56
8537,Hyundai,Grand,2.0,5000.0,Individual,Petrol,Automatic,20.7,1197.0,81.86,5.0,650000.0,6.5
8539,Renault,KWID,3.0,23000.0,Dealer,Petrol,Manual,23.01,999.0,67.0,5.0,310000.0,3.1
8541,Datsun,RediGO,6.0,50000.0,Individual,Petrol,Manual,22.7,799.0,53.64,5.0,275000.0,2.75
8542,Volkswagen,Vento,6.0,130000.0,Individual,Petrol,Manual,15.8,1598.0,105.0,5.0,225000.0,2.25
8543,Hyundai,Verna,9.0,54000.0,Individual,Diesel,Manual,22.32,1582.0,126.32,5.0,470000.0,4.7
8544,Toyota,Fortuner,10.0,130000.0,Individual,Diesel,Manual,11.5,2982.0,171.0,7.0,800000.0,8.0
8545,Honda,Amaze,4.0,35000.0,Individual,Petrol,Manual,17.8,1198.0,86.7,5.0,525000.0,5.25
8546,Lexus,NX,6.0,44000.0,Dealer,Petrol,Automatic,18.32,2499.0,194.3,5.0,4500000.0,45.0
8547,Maruti,Swift,2.0,23000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,600000.0,6.0
8548,Maruti,Unknown,4.0,10000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,399000.0,3.99
8549,Maruti,Alto,11.0,80000.0,Dealer,CNG,Manual,26.83,796.0,38.4,5.0,150000.0,1.5
8550,Maruti,Swift Dzire,5.0,20000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,620000.0,6.2
8551,Maruti,Eeco,6.0,96500.0,Individual,CNG,Manual,15.1,1196.0,73.0,5.0,170000.0,1.7
8552,Maruti,Wagon R,8.0,44400.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,300000.0,3.0
8553,Maruti,Alto,11.0,48679.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,130000.0,1.3
8554,Maruti,Alto,11.0,100000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,160000.0,1.6
8555,Mahindra,XUV300,2.0,10000.0,Dealer,Diesel,Manual,20.0,1497.0,115.0,5.0,1100000.0,11.0
8556,Honda,Jazz,6.0,45000.0,Dealer,Petrol,Manual,16.7,1198.0,88.8,5.0,299000.0,2.99
8557,Honda,City,7.0,130000.0,Individual,Diesel,Manual,25.1,1498.0,98.6,5.0,551000.0,5.51
8558,Honda,City,6.0,10000.0,Individual,Petrol,Manual,17.4,1497.0,117.3,5.0,675000.0,6.75
8559,Honda,Amaze,6.0,90000.0,Individual,Petrol,Manual,18.0,1198.0,86.7,5.0,350000.0,3.5
8560,Volkswagen,Polo,6.0,46888.0,Dealer,Petrol,Manual,16.47,1198.0,74.0,5.0,400000.0,4.0
8561,Hyundai,i20,5.0,30000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,530000.0,5.3
8562,Mahindra,XUV500,7.0,50000.0,Individual,Diesel,Manual,15.1,1248.0,140.0,7.0,590000.0,5.9
8563,Mahindra,XUV500,6.0,15000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,5.0,950000.0,9.5
8564,Hyundai,Verna,7.0,45000.0,Dealer,Petrol,Manual,17.43,1396.0,105.5,5.0,450000.0,4.5
8565,Hyundai,i10,12.0,54000.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,275000.0,2.75
8566,Skoda,Octavia,4.0,46000.0,Dealer,Petrol,Automatic,19.5,1968.0,141.0,5.0,1925000.0,19.25
8567,Tata,Unknown,5.0,35000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,350000.0,3.5
8568,Maruti,Baleno,5.0,30000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,475000.0,4.75
8569,Mahindra,XUV500,6.0,80000.0,Individual,Diesel,Automatic,16.0,1248.0,140.0,7.0,900000.0,9.0
8570,Hyundai,i20,11.0,97780.0,Dealer,Diesel,Manual,25.2,1493.0,98.63,5.0,320000.0,3.2
8571,Hyundai,i20,6.0,25000.0,Individual,Petrol,Manual,17.19,1197.0,81.86,5.0,650000.0,6.5
8572,Mahindra,Scorpio,6.0,49000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,8.0,988000.0,9.88
8573,Maruti,Ciaz,6.0,80000.0,Dealer,Diesel,Manual,26.21,1248.0,88.5,5.0,700000.0,7.0
8574,Datsun,GO,6.0,35000.0,Individual,Petrol,Manual,20.63,1198.0,67.0,5.0,190000.0,1.9
8575,Mahindra,Scorpio,6.0,35000.0,Individual,Diesel,Manual,16.36,2179.0,140.0,7.0,1350000.0,13.5
8576,Skoda,Superb,6.0,39000.0,Dealer,Petrol,Manual,13.14,1798.0,160.0,5.0,799000.0,7.99
8577,Maruti,Swift Dzire,12.0,51800.0,Dealer,Petrol,Manual,17.5,1298.0,85.8,5.0,245000.0,2.45
8578,Honda,City,6.0,50000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5.0,595000.0,5.95
8579,Maruti,Ciaz,3.0,40000.0,Individual,Petrol,Manual,20.73,1373.0,91.1,5.0,770000.0,7.7
8580,Honda,Amaze,5.0,50000.0,Dealer,Diesel,Manual,24.7,1498.0,98.63,5.0,450000.0,4.5
8581,Volkswagen,Polo,6.0,130000.0,Dealer,Petrol,Manual,16.47,1198.0,73.9,5.0,199000.0,1.99
8582,Honda,City,6.0,58058.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5.0,500000.0,5.0
8583,Unknown,Amaze,3.0,25000.0,Individual,Petrol,Manual,19.5,1199.0,88.76,5.0,630000.0,6.3
8584,Maruti,Swift Dzire,6.0,60000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,530000.0,5.3
8585,Hyundai,i10,8.0,75174.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,345000.0,3.45
8586,Maruti,Ciaz,6.0,34900.0,Dealer,Diesel,Manual,26.21,1248.0,88.5,5.0,575000.0,5.75
8587,Hyundai,Verna,6.0,27900.0,Dealer,Petrol,Manual,17.43,1396.0,105.5,5.0,480000.0,4.8
8588,Unknown,Ciaz,5.0,48048.0,Dealer,Petrol,Manual,28.09,1248.0,88.5,5.0,575000.0,5.75
8589,Maruti,Wagon R,14.0,48343.0,Dealer,Petrol,Manual,18.9,1061.0,67.0,5.0,180000.0,1.8
8590,Datsun,RediGO,6.0,21300.0,Dealer,Petrol,Manual,22.7,799.0,53.64,5.0,230000.0,2.3
8591,Mercedes-Benz,C-Class,11.0,58000.0,Individual,Petrol,Automatic,11.7,1796.0,178.0,5.0,840000.0,8.4
8592,Mercedes-Benz,Unknown,6.0,24000.0,Dealer,Diesel,Automatic,15.8,2143.0,170.0,5.0,4200000.0,42.0
8593,Maruti,Ertiga,5.0,103000.0,Individual,Diesel,Manual,24.52,1248.0,88.5,7.0,675000.0,6.75
8594,Maruti,Alto,5.0,68102.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5.0,365000.0,3.65
8595,Unknown,Nexon,3.0,50000.0,Individual,Diesel,Manual,21.5,1497.0,88.5,5.0,680000.0,6.8
8596,Unknown,Wagon R,6.0,27300.0,Dealer,Petrol,Manual,20.52,1197.0,81.8,5.0,319000.0,3.19
8597,Tata,Tiago,6.0,25000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,350000.0,3.5
8598,Ford,Endeavour,5.0,80000.0,Individual,Diesel,Automatic,10.91,3198.0,197.0,7.0,2200000.0,22.0
8600,Ford,Ecosport,5.0,79000.0,Dealer,Diesel,Manual,21.7,1498.0,98.96,5.0,550000.0,5.5
8601,Toyota,Innova,6.0,130000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,7.0,975000.0,9.75
8602,Honda,City,6.0,50000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5.0,800000.0,8.0
8603,Hyundai,Verna,6.0,65000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1100000.0,11.0
8604,Hyundai,Verna,2.0,8836.0,Individual,Petrol,Manual,17.0,1591.0,121.3,5.0,1171000.0,11.71
8605,Maruti,Swift Dzire,5.0,61000.0,Dealer,Diesel,Manual,26.59,1248.0,74.0,5.0,550000.0,5.5
8606,Mahindra,Scorpio,7.0,100000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,8.0,700000.0,7.0
8607,Unknown,Innova,6.0,38500.0,Individual,Diesel,Manual,12.99,2494.0,100.6,7.0,1250000.0,12.5
8608,Maruti,Wagon R,4.0,23967.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,295000.0,2.95
8609,Unknown,Swift,1.0,1500.0,Individual,Diesel,Manual,28.4,1248.0,74.0,5.0,685000.0,6.85
8610,Honda,Amaze,3.0,22000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,660000.0,6.6
8611,Tata,Tiago,2.0,20000.0,Individual,Diesel,Manual,27.28,1047.0,69.0,5.0,500000.0,5.0
8612,Volkswagen,Vento,6.0,130000.0,Individual,Diesel,Automatic,21.21,1498.0,103.2,5.0,700000.0,7.0
8613,Unknown,i10,11.0,31000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,210000.0,2.1
8614,Volvo,XC60,6.0,120000.0,Dealer,Diesel,Manual,11.2,2400.0,215.0,5.0,1800000.0,18.0
8615,Maruti,Wagon R,6.0,50000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,265000.0,2.65
8616,Honda,Amaze,8.0,66000.0,Individual,Diesel,Manual,25.8,1498.0,98.6,5.0,360000.0,3.6
8617,Maruti,Swift Dzire,3.0,20000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,600000.0,6.0
8618,Maruti,Swift Dzire,8.0,63980.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,450000.0,4.5
8619,Maruti,Swift Dzire,3.0,10000.0,Individual,Petrol,Manual,28.4,1248.0,74.02,5.0,765000.0,7.65
8620,Toyota,Innova,8.0,70000.0,Individual,Diesel,Manual,12.99,2494.0,100.6,8.0,700000.0,7.0
8621,Maruti,Wagon R,6.0,25000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,350000.0,3.5
8622,Hyundai,Grand,6.0,8000.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,635000.0,6.35
8623,Maruti,Wagon R,10.0,76239.0,Dealer,LPG,Manual,26.2,998.0,58.2,5.0,260000.0,2.6
8624,Maruti,Alto,6.0,30000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,210000.0,2.1
8625,Hyundai,i20,11.0,70000.0,Dealer,Petrol,Manual,18.5,1197.0,80.0,5.0,250000.0,2.5
8626,Renault,KWID,5.0,22000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,300000.0,3.0
8627,Mahindra,Scorpio,4.0,59800.0,Dealer,Petrol,Manual,15.4,1997.0,120.0,7.0,850000.0,8.5
8628,Datsun,RediGO,4.0,16000.0,Dealer,Petrol,Manual,22.7,799.0,53.64,5.0,225000.0,2.25
8629,Maruti,Ignis,3.0,12000.0,Individual,Petrol,Manual,20.89,1197.0,81.8,5.0,468000.0,4.68
8630,Maruti,Alto,6.0,105800.0,Individual,Petrol,Manual,20.92,998.0,67.1,5.0,160000.0,1.6
8631,Kia,Unknown,6.0,13000.0,Dealer,Petrol,Automatic,16.8,1497.0,113.4,5.0,1650000.0,16.5
8632,Maruti,Alto,4.0,20000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,350000.0,3.5
8633,Hyundai,Elantra,8.0,130000.0,Dealer,Diesel,Manual,22.7,1582.0,126.24,5.0,525000.0,5.25
8634,Volkswagen,Polo,7.0,72000.0,Individual,Petrol,Manual,16.47,1198.0,74.0,5.0,390000.0,3.9
8635,Maruti,Celerio,6.0,20500.0,Individual,Petrol,Manual,23.1,998.0,67.04,5.0,350000.0,3.5
8636,Hyundai,Grand,5.0,60000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,360000.0,3.6
8637,BMW,5,11.0,93800.0,Dealer,Diesel,Automatic,16.73,2993.0,218.0,5.0,1450000.0,14.5
8638,Ford,Figo,6.0,80000.0,Individual,Diesel,Manual,20.0,1399.0,68.0,5.0,180000.0,1.8
8639,Maruti,Alto,6.0,32000.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5.0,300000.0,3.0
8640,Mahindra,Unknown,5.0,26026.0,Dealer,Diesel,Manual,19.67,1198.0,77.0,6.0,400000.0,4.0
8641,Honda,Unknown,4.0,25000.0,Dealer,Petrol,Automatic,18.1,1199.0,88.7,5.0,620000.0,6.2
8642,Mahindra,Scorpio,6.0,50000.0,Individual,Diesel,Manual,16.36,2179.0,140.0,7.0,1450000.0,14.5
8643,Maruti,Swift Dzire,7.0,44852.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,420000.0,4.2
8644,Mahindra,XUV300,6.0,20000.0,Individual,Diesel,Manual,20.0,1497.0,115.0,5.0,1030000.0,10.3
8645,Hyundai,Grand,3.0,60000.0,Individual,Diesel,Manual,24.0,1186.0,73.97,5.0,536000.0,5.36
8646,Unknown,KWID,3.0,34000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,285000.0,2.85
8647,Hyundai,i20,4.0,39000.0,Dealer,Diesel,Manual,21.19,1396.0,88.73,5.0,850000.0,8.5
8648,Mahindra,Bolero,4.0,60000.0,Individual,Diesel,Manual,15.96,2523.0,62.1,9.0,550000.0,5.5
8649,Honda,Amaze,6.0,42380.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,359000.0,3.59
8650,Maruti,Ertiga,2.0,25000.0,Individual,Diesel,Manual,25.47,1248.0,88.5,7.0,950000.0,9.5
8652,Maruti,Wagon R,6.0,40000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,300000.0,3.0
8653,Hyundai,Venue,1.0,5000.0,Individual,Petrol,Automatic,18.15,1248.0,118.35,5.0,1100000.0,11.0
8654,Hyundai,i10,8.0,60000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,230000.0,2.3
8655,Renault,Duster,5.0,120000.0,Individual,Diesel,Manual,19.6,1461.0,108.45,5.0,700000.0,7.0
8656,Maruti,Swift Dzire,8.0,93000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,520000.0,5.2
8657,Maruti,Ertiga,8.0,101000.0,Individual,Diesel,Manual,20.77,1248.0,88.8,7.0,500000.0,5.0
8658,Hyundai,i20,3.0,15000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,700000.0,7.0
8659,Hyundai,Grand,8.0,79115.0,Dealer,Diesel,Manual,24.0,1120.0,70.0,5.0,320000.0,3.2
8660,Maruti,Alto,4.0,42691.0,Dealer,Petrol,Manual,24.7,796.0,47.3,5.0,300000.0,3.0
8661,Tata,Tiago,2.0,10000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,470000.0,4.7
8662,Maruti,Wagon R,11.0,50000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,275000.0,2.75
